dataset,instance,product,period,value
5X,IncT5x_8,EK8R_20_40,26,2323.0
5X,IncT5x_8,EK8R_20_40,27,328.0
5X,IncT5x_8,EK8R_20_40,29,427.0
5X,IncT5x_8,EK8R_20_40,38,72.0
5X,IncT5x_8,EK8R_20_40,45,2323.0
5X,IncT5x_8,EK8R_20_40,46,328.0
5X,IncT5x_8,EK8R_20_40,48,427.0
5X,IncT5x_8,EK8R_20_40,57,72.0
5X,IncT5x_8,EK8R_20_40,64,2323.0
5X,IncT5x_8,EK8R_20_40,65,328.0
5X,IncT5x_8,EK8R_20_40,67,427.0
5X,IncT5x_8,EK8R_20_40,76,72.0
5X,IncT5x_8,EK8R_20_40,83,2323.0
5X,IncT5x_8,EK8R_20_40,84,328.0
5X,IncT5x_8,EK8R_20_40,86,427.0
5X,IncT5x_8,EK8R_20_40,95,72.0
5X,IncT5x_8,EK8R_08_20,16,387.0
5X,IncT5x_8,EK8R_08_20,17,2312.0
5X,IncT5x_8,EK8R_08_20,19,301.0
5X,IncT5x_8,EK8R_08_20,35,387.0
5X,IncT5x_8,EK8R_08_20,36,2312.0
5X,IncT5x_8,EK8R_08_20,38,301.0
5X,IncT5x_8,EK8R_08_20,54,387.0
5X,IncT5x_8,EK8R_08_20,55,2312.0
5X,IncT5x_8,EK8R_08_20,57,301.0
5X,IncT5x_8,EK8R_08_20,73,387.0
5X,IncT5x_8,EK8R_08_20,74,2312.0
5X,IncT5x_8,EK8R_08_20,76,301.0
5X,IncT5x_8,EK8R_08_20,92,387.0
5X,IncT5x_8,EK8R_08_20,93,2312.0
5X,IncT5x_8,EK8R_08_20,95,301.0
5X,IncT5x_8,EK8R_40_F,18,3630.0
5X,IncT5x_8,EK8R_40_F,19,370.0
5X,IncT5x_8,EK8R_40_F,37,3630.0
5X,IncT5x_8,EK8R_40_F,38,370.0
5X,IncT5x_8,EK8R_40_F,56,3630.0
5X,IncT5x_8,EK8R_40_F,57,370.0
5X,IncT5x_8,EK8R_40_F,75,3630.0
5X,IncT5x_8,EK8R_40_F,76,370.0
5X,IncT5x_8,EK8R_40_F,94,3630.0
5X,IncT5x_8,EK8R_40_F,95,370.0
5X,IncT5x_8,EK8R_70_F,6,5191.0
5X,IncT5x_8,EK8R_70_F,8,1193.0
5X,IncT5x_8,EK8R_70_F,15,593.0
5X,IncT5x_8,EK8R_70_F,19,23.0
5X,IncT5x_8,EK8R_70_F,25,5191.0
5X,IncT5x_8,EK8R_70_F,27,1193.0
5X,IncT5x_8,EK8R_70_F,34,593.0
5X,IncT5x_8,EK8R_70_F,38,23.0
5X,IncT5x_8,EK8R_70_F,44,5191.0
5X,IncT5x_8,EK8R_70_F,46,1193.0
5X,IncT5x_8,EK8R_70_F,53,593.0
5X,IncT5x_8,EK8R_70_F,57,23.0
5X,IncT5x_8,EK8R_70_F,63,5191.0
5X,IncT5x_8,EK8R_70_F,65,1193.0
5X,IncT5x_8,EK8R_70_F,72,593.0
5X,IncT5x_8,EK8R_70_F,76,23.0
5X,IncT5x_8,EK8R_70_F,82,5191.0
5X,IncT5x_8,EK8R_70_F,84,1193.0
5X,IncT5x_8,EK8R_70_F,91,593.0
5X,IncT5x_8,EK8R_70_F,95,23.0
5X,IncT5x_8,EK8R_16_F,8,1787.0
5X,IncT5x_8,EK8R_16_F,15,4774.0
5X,IncT5x_8,EK8R_16_F,19,1439.0
5X,IncT5x_8,EK8R_16_F,27,1787.0
5X,IncT5x_8,EK8R_16_F,34,4774.0
5X,IncT5x_8,EK8R_16_F,38,1439.0
5X,IncT5x_8,EK8R_16_F,46,1787.0
5X,IncT5x_8,EK8R_16_F,53,4774.0
5X,IncT5x_8,EK8R_16_F,57,1439.0
5X,IncT5x_8,EK8R_16_F,65,1787.0
5X,IncT5x_8,EK8R_16_F,72,4774.0
5X,IncT5x_8,EK8R_16_F,76,1439.0
5X,IncT5x_8,EK8R_16_F,84,1787.0
5X,IncT5x_8,EK8R_16_F,91,4774.0
5X,IncT5x_8,EK8R_16_F,95,1439.0
5X,IncT5x_8,EK8R_18_F,3,2262.0
5X,IncT5x_8,EK8R_18_F,10,195.0
5X,IncT5x_8,EK8R_18_F,13,2013.0
5X,IncT5x_8,EK8R_18_F,15,376.0
5X,IncT5x_8,EK8R_18_F,16,923.0
5X,IncT5x_8,EK8R_18_F,17,974.0
5X,IncT5x_8,EK8R_18_F,19,6257.0
5X,IncT5x_8,EK8R_18_F,22,2262.0
5X,IncT5x_8,EK8R_18_F,29,195.0
5X,IncT5x_8,EK8R_18_F,32,2013.0
5X,IncT5x_8,EK8R_18_F,34,376.0
5X,IncT5x_8,EK8R_18_F,35,923.0
5X,IncT5x_8,EK8R_18_F,36,974.0
5X,IncT5x_8,EK8R_18_F,38,6257.0
5X,IncT5x_8,EK8R_18_F,41,2262.0
5X,IncT5x_8,EK8R_18_F,48,195.0
5X,IncT5x_8,EK8R_18_F,51,2013.0
5X,IncT5x_8,EK8R_18_F,53,376.0
5X,IncT5x_8,EK8R_18_F,54,923.0
5X,IncT5x_8,EK8R_18_F,55,974.0
5X,IncT5x_8,EK8R_18_F,57,6257.0
5X,IncT5x_8,EK8R_18_F,60,2262.0
5X,IncT5x_8,EK8R_18_F,67,195.0
5X,IncT5x_8,EK8R_18_F,70,2013.0
5X,IncT5x_8,EK8R_18_F,72,376.0
5X,IncT5x_8,EK8R_18_F,73,923.0
5X,IncT5x_8,EK8R_18_F,74,974.0
5X,IncT5x_8,EK8R_18_F,76,6257.0
5X,IncT5x_8,EK8R_18_F,79,2262.0
5X,IncT5x_8,EK8R_18_F,86,195.0
5X,IncT5x_8,EK8R_18_F,89,2013.0
5X,IncT5x_8,EK8R_18_F,91,376.0
5X,IncT5x_8,EK8R_18_F,92,923.0
5X,IncT5x_8,EK8R_18_F,93,974.0
5X,IncT5x_8,EK8R_18_F,95,6257.0
5X,IncT5x_8,EK8RM_05_16_4,11,1236.0
5X,IncT5x_8,EK8RM_05_16_4,16,6236.0
5X,IncT5x_8,EK8RM_05_16_4,19,28.0
5X,IncT5x_8,EK8RM_05_16_4,30,1236.0
5X,IncT5x_8,EK8RM_05_16_4,35,6236.0
5X,IncT5x_8,EK8RM_05_16_4,38,28.0
5X,IncT5x_8,EK8RM_05_16_4,49,1236.0
5X,IncT5x_8,EK8RM_05_16_4,54,6236.0
5X,IncT5x_8,EK8RM_05_16_4,57,28.0
5X,IncT5x_8,EK8RM_05_16_4,68,1236.0
5X,IncT5x_8,EK8RM_05_16_4,73,6236.0
5X,IncT5x_8,EK8RM_05_16_4,76,28.0
5X,IncT5x_8,EK8RM_05_16_4,87,1236.0
5X,IncT5x_8,EK8RM_05_16_4,92,6236.0
5X,IncT5x_8,EK8RM_05_16_4,95,28.0
5X,IncT5x_8,EK8RM_01_4_4,18,8400.0
5X,IncT5x_8,EK8RM_01_4_4,19,600.0
5X,IncT5x_8,EK8RM_01_4_4,37,8400.0
5X,IncT5x_8,EK8RM_01_4_4,38,600.0
5X,IncT5x_8,EK8RM_01_4_4,56,8400.0
5X,IncT5x_8,EK8RM_01_4_4,57,600.0
5X,IncT5x_8,EK8RM_01_4_4,75,8400.0
5X,IncT5x_8,EK8RM_01_4_4,76,600.0
5X,IncT5x_8,EK8RM_01_4_4,94,8400.0
5X,IncT5x_8,EK8RM_01_4_4,95,600.0
5X,IncT5x_8,EK8RM_4_6,7,548.0
5X,IncT5x_8,EK8RM_4_6,14,5264.0
5X,IncT5x_8,EK8RM_4_6,19,188.0
5X,IncT5x_8,EK8RM_4_6,26,548.0
5X,IncT5x_8,EK8RM_4_6,33,5264.0
5X,IncT5x_8,EK8RM_4_6,38,188.0
5X,IncT5x_8,EK8RM_4_6,45,548.0
5X,IncT5x_8,EK8RM_4_6,52,5264.0
5X,IncT5x_8,EK8RM_4_6,57,188.0
5X,IncT5x_8,EK8RM_4_6,64,548.0
5X,IncT5x_8,EK8RM_4_6,71,5264.0
5X,IncT5x_8,EK8RM_4_6,76,188.0
5X,IncT5x_8,EK8RM_4_6,83,548.0
5X,IncT5x_8,EK8RM_4_6,90,5264.0
5X,IncT5x_8,EK8RM_4_6,95,188.0
5X,IncT5x_8,EK8RM_6_8,3,1240.0
5X,IncT5x_8,EK8RM_6_8,7,2217.0
5X,IncT5x_8,EK8RM_6_8,9,180.0
5X,IncT5x_8,EK8RM_6_8,10,1295.0
5X,IncT5x_8,EK8RM_6_8,12,811.0
5X,IncT5x_8,EK8RM_6_8,13,355.0
5X,IncT5x_8,EK8RM_6_8,18,1284.0
5X,IncT5x_8,EK8RM_6_8,19,118.0
5X,IncT5x_8,EK8RM_6_8,22,1240.0
5X,IncT5x_8,EK8RM_6_8,26,2217.0
5X,IncT5x_8,EK8RM_6_8,28,180.0
5X,IncT5x_8,EK8RM_6_8,29,1295.0
5X,IncT5x_8,EK8RM_6_8,31,811.0
5X,IncT5x_8,EK8RM_6_8,32,355.0
5X,IncT5x_8,EK8RM_6_8,37,1284.0
5X,IncT5x_8,EK8RM_6_8,38,118.0
5X,IncT5x_8,EK8RM_6_8,41,1240.0
5X,IncT5x_8,EK8RM_6_8,45,2217.0
5X,IncT5x_8,EK8RM_6_8,47,180.0
5X,IncT5x_8,EK8RM_6_8,48,1295.0
5X,IncT5x_8,EK8RM_6_8,50,811.0
5X,IncT5x_8,EK8RM_6_8,51,355.0
5X,IncT5x_8,EK8RM_6_8,56,1284.0
5X,IncT5x_8,EK8RM_6_8,57,118.0
5X,IncT5x_8,EK8RM_6_8,60,1240.0
5X,IncT5x_8,EK8RM_6_8,64,2217.0
5X,IncT5x_8,EK8RM_6_8,66,180.0
5X,IncT5x_8,EK8RM_6_8,67,1295.0
5X,IncT5x_8,EK8RM_6_8,69,811.0
5X,IncT5x_8,EK8RM_6_8,70,355.0
5X,IncT5x_8,EK8RM_6_8,75,1284.0
5X,IncT5x_8,EK8RM_6_8,76,118.0
5X,IncT5x_8,EK8RM_6_8,79,1240.0
5X,IncT5x_8,EK8RM_6_8,83,2217.0
5X,IncT5x_8,EK8RM_6_8,85,180.0
5X,IncT5x_8,EK8RM_6_8,86,1295.0
5X,IncT5x_8,EK8RM_6_8,88,811.0
5X,IncT5x_8,EK8RM_6_8,89,355.0
5X,IncT5x_8,EK8RM_6_8,94,1284.0
5X,IncT5x_8,EK8RM_6_8,95,118.0
5X,IncT5x_8,EK8RM_8_12,2,20151.0
5X,IncT5x_8,EK8RM_8_12,14,3466.0
5X,IncT5x_8,EK8RM_8_12,16,365.0
5X,IncT5x_8,EK8RM_8_12,19,18.0
5X,IncT5x_8,EK8RM_8_12,21,20151.0
5X,IncT5x_8,EK8RM_8_12,33,3466.0
5X,IncT5x_8,EK8RM_8_12,35,365.0
5X,IncT5x_8,EK8RM_8_12,38,18.0
5X,IncT5x_8,EK8RM_8_12,40,20151.0
5X,IncT5x_8,EK8RM_8_12,52,3466.0
5X,IncT5x_8,EK8RM_8_12,54,365.0
5X,IncT5x_8,EK8RM_8_12,57,18.0
5X,IncT5x_8,EK8RM_8_12,59,20151.0
5X,IncT5x_8,EK8RM_8_12,71,3466.0
5X,IncT5x_8,EK8RM_8_12,73,365.0
5X,IncT5x_8,EK8RM_8_12,76,18.0
5X,IncT5x_8,EK8RM_8_12,78,20151.0
5X,IncT5x_8,EK8RM_8_12,90,3466.0
5X,IncT5x_8,EK8RM_8_12,92,365.0
5X,IncT5x_8,EK8RM_8_12,95,18.0
5X,IncT5x_8,EK8RM_8_20,2,2489.0
5X,IncT5x_8,EK8RM_8_20,11,383.0
5X,IncT5x_8,EK8RM_8_20,15,1175.0
5X,IncT5x_8,EK8RM_8_20,17,339.0
5X,IncT5x_8,EK8RM_8_20,18,10198.0
5X,IncT5x_8,EK8RM_8_20,19,416.0
5X,IncT5x_8,EK8RM_8_20,21,2489.0
5X,IncT5x_8,EK8RM_8_20,30,383.0
5X,IncT5x_8,EK8RM_8_20,34,1175.0
5X,IncT5x_8,EK8RM_8_20,36,339.0
5X,IncT5x_8,EK8RM_8_20,37,10198.0
5X,IncT5x_8,EK8RM_8_20,38,416.0
5X,IncT5x_8,EK8RM_8_20,40,2489.0
5X,IncT5x_8,EK8RM_8_20,49,383.0
5X,IncT5x_8,EK8RM_8_20,53,1175.0
5X,IncT5x_8,EK8RM_8_20,55,339.0
5X,IncT5x_8,EK8RM_8_20,56,10198.0
5X,IncT5x_8,EK8RM_8_20,57,416.0
5X,IncT5x_8,EK8RM_8_20,59,2489.0
5X,IncT5x_8,EK8RM_8_20,68,383.0
5X,IncT5x_8,EK8RM_8_20,72,1175.0
5X,IncT5x_8,EK8RM_8_20,74,339.0
5X,IncT5x_8,EK8RM_8_20,75,10198.0
5X,IncT5x_8,EK8RM_8_20,76,416.0
5X,IncT5x_8,EK8RM_8_20,78,2489.0
5X,IncT5x_8,EK8RM_8_20,87,383.0
5X,IncT5x_8,EK8RM_8_20,91,1175.0
5X,IncT5x_8,EK8RM_8_20,93,339.0
5X,IncT5x_8,EK8RM_8_20,94,10198.0
5X,IncT5x_8,EK8RM_8_20,95,416.0
5X,IncT5x_8,EK8RM_12_16,1,2201.0
5X,IncT5x_8,EK8RM_12_16,2,2500.0
5X,IncT5x_8,EK8RM_12_16,17,211.0
5X,IncT5x_8,EK8RM_12_16,19,88.0
5X,IncT5x_8,EK8RM_12_16,20,2201.0
5X,IncT5x_8,EK8RM_12_16,21,2500.0
5X,IncT5x_8,EK8RM_12_16,36,211.0
5X,IncT5x_8,EK8RM_12_16,38,88.0
5X,IncT5x_8,EK8RM_12_16,39,2201.0
5X,IncT5x_8,EK8RM_12_16,40,2500.0
5X,IncT5x_8,EK8RM_12_16,55,211.0
5X,IncT5x_8,EK8RM_12_16,57,88.0
5X,IncT5x_8,EK8RM_12_16,58,2201.0
5X,IncT5x_8,EK8RM_12_16,59,2500.0
5X,IncT5x_8,EK8RM_12_16,74,211.0
5X,IncT5x_8,EK8RM_12_16,76,88.0
5X,IncT5x_8,EK8RM_12_16,77,2201.0
5X,IncT5x_8,EK8RM_12_16,78,2500.0
5X,IncT5x_8,EK8RM_12_16,93,211.0
5X,IncT5x_8,EK8RM_12_16,95,88.0
5X,IncT5x_8,EK8RM_12_30,3,3276.0
5X,IncT5x_8,EK8RM_12_30,7,2217.0
5X,IncT5x_8,EK8RM_12_30,8,358.0
5X,IncT5x_8,EK8RM_12_30,12,154.0
5X,IncT5x_8,EK8RM_12_30,17,4815.0
5X,IncT5x_8,EK8RM_12_30,18,17651.0
5X,IncT5x_8,EK8RM_12_30,19,29.0
5X,IncT5x_8,EK8RM_12_30,22,3276.0
5X,IncT5x_8,EK8RM_12_30,26,2217.0
5X,IncT5x_8,EK8RM_12_30,27,358.0
5X,IncT5x_8,EK8RM_12_30,31,154.0
5X,IncT5x_8,EK8RM_12_30,36,4815.0
5X,IncT5x_8,EK8RM_12_30,37,17651.0
5X,IncT5x_8,EK8RM_12_30,38,29.0
5X,IncT5x_8,EK8RM_12_30,41,3276.0
5X,IncT5x_8,EK8RM_12_30,45,2217.0
5X,IncT5x_8,EK8RM_12_30,46,358.0
5X,IncT5x_8,EK8RM_12_30,50,154.0
5X,IncT5x_8,EK8RM_12_30,55,4815.0
5X,IncT5x_8,EK8RM_12_30,56,17651.0
5X,IncT5x_8,EK8RM_12_30,57,29.0
5X,IncT5x_8,EK8RM_12_30,60,3276.0
5X,IncT5x_8,EK8RM_12_30,64,2217.0
5X,IncT5x_8,EK8RM_12_30,65,358.0
5X,IncT5x_8,EK8RM_12_30,69,154.0
5X,IncT5x_8,EK8RM_12_30,74,4815.0
5X,IncT5x_8,EK8RM_12_30,75,17651.0
5X,IncT5x_8,EK8RM_12_30,76,29.0
5X,IncT5x_8,EK8RM_12_30,79,3276.0
5X,IncT5x_8,EK8RM_12_30,83,2217.0
5X,IncT5x_8,EK8RM_12_30,84,358.0
5X,IncT5x_8,EK8RM_12_30,88,154.0
5X,IncT5x_8,EK8RM_12_30,93,4815.0
5X,IncT5x_8,EK8RM_12_30,94,17651.0
5X,IncT5x_8,EK8RM_12_30,95,29.0
5X,IncT5x_8,EK8RM_18_30,5,967.0
5X,IncT5x_8,EK8RM_18_30,6,4924.0
5X,IncT5x_8,EK8RM_18_30,19,109.0
5X,IncT5x_8,EK8RM_18_30,24,967.0
5X,IncT5x_8,EK8RM_18_30,25,4924.0
5X,IncT5x_8,EK8RM_18_30,38,109.0
5X,IncT5x_8,EK8RM_18_30,43,967.0
5X,IncT5x_8,EK8RM_18_30,44,4924.0
5X,IncT5x_8,EK8RM_18_30,57,109.0
5X,IncT5x_8,EK8RM_18_30,62,967.0
5X,IncT5x_8,EK8RM_18_30,63,4924.0
5X,IncT5x_8,EK8RM_18_30,76,109.0
5X,IncT5x_8,EK8RM_18_30,81,967.0
5X,IncT5x_8,EK8RM_18_30,82,4924.0
5X,IncT5x_8,EK8RM_18_30,95,109.0
5X,IncT5x_8,EK8RM_30_50,3,25193.0
5X,IncT5x_8,EK8RM_30_50,7,207.0
5X,IncT5x_8,EK8RM_30_50,8,1460.0
5X,IncT5x_8,EK8RM_30_50,13,2608.0
5X,IncT5x_8,EK8RM_30_50,17,5259.0
5X,IncT5x_8,EK8RM_30_50,18,188.0
5X,IncT5x_8,EK8RM_30_50,19,85.0
5X,IncT5x_8,EK8RM_30_50,22,25193.0
5X,IncT5x_8,EK8RM_30_50,26,207.0
5X,IncT5x_8,EK8RM_30_50,27,1460.0
5X,IncT5x_8,EK8RM_30_50,32,2608.0
5X,IncT5x_8,EK8RM_30_50,36,5259.0
5X,IncT5x_8,EK8RM_30_50,37,188.0
5X,IncT5x_8,EK8RM_30_50,38,85.0
5X,IncT5x_8,EK8RM_30_50,41,25193.0
5X,IncT5x_8,EK8RM_30_50,45,207.0
5X,IncT5x_8,EK8RM_30_50,46,1460.0
5X,IncT5x_8,EK8RM_30_50,51,2608.0
5X,IncT5x_8,EK8RM_30_50,55,5259.0
5X,IncT5x_8,EK8RM_30_50,56,188.0
5X,IncT5x_8,EK8RM_30_50,57,85.0
5X,IncT5x_8,EK8RM_30_50,60,25193.0
5X,IncT5x_8,EK8RM_30_50,64,207.0
5X,IncT5x_8,EK8RM_30_50,65,1460.0
5X,IncT5x_8,EK8RM_30_50,70,2608.0
5X,IncT5x_8,EK8RM_30_50,74,5259.0
5X,IncT5x_8,EK8RM_30_50,75,188.0
5X,IncT5x_8,EK8RM_30_50,76,85.0
5X,IncT5x_8,EK8RM_30_50,79,25193.0
5X,IncT5x_8,EK8RM_30_50,83,207.0
5X,IncT5x_8,EK8RM_30_50,84,1460.0
5X,IncT5x_8,EK8RM_30_50,89,2608.0
5X,IncT5x_8,EK8RM_30_50,93,5259.0
5X,IncT5x_8,EK8RM_30_50,94,188.0
5X,IncT5x_8,EK8RM_30_50,95,85.0
5X,IncT5x_8,EK8RM_28_F,1,235.0
5X,IncT5x_8,EK8RM_28_F,18,4288.0
5X,IncT5x_8,EK8RM_28_F,19,2977.0
5X,IncT5x_8,EK8RM_28_F,20,235.0
5X,IncT5x_8,EK8RM_28_F,37,4288.0
5X,IncT5x_8,EK8RM_28_F,38,2977.0
5X,IncT5x_8,EK8RM_28_F,39,235.0
5X,IncT5x_8,EK8RM_28_F,56,4288.0
5X,IncT5x_8,EK8RM_28_F,57,2977.0
5X,IncT5x_8,EK8RM_28_F,58,235.0
5X,IncT5x_8,EK8RM_28_F,75,4288.0
5X,IncT5x_8,EK8RM_28_F,76,2977.0
5X,IncT5x_8,EK8RM_28_F,77,235.0
5X,IncT5x_8,EK8RM_28_F,94,4288.0
5X,IncT5x_8,EK8RM_28_F,95,2977.0
5X,IncT5x_8,EK8RM_50_F,3,207.0
5X,IncT5x_8,EK8RM_50_F,9,993.0
5X,IncT5x_8,EK8RM_50_F,11,249.0
5X,IncT5x_8,EK8RM_50_F,18,4372.0
5X,IncT5x_8,EK8RM_50_F,19,179.0
5X,IncT5x_8,EK8RM_50_F,22,207.0
5X,IncT5x_8,EK8RM_50_F,28,993.0
5X,IncT5x_8,EK8RM_50_F,30,249.0
5X,IncT5x_8,EK8RM_50_F,37,4372.0
5X,IncT5x_8,EK8RM_50_F,38,179.0
5X,IncT5x_8,EK8RM_50_F,41,207.0
5X,IncT5x_8,EK8RM_50_F,47,993.0
5X,IncT5x_8,EK8RM_50_F,49,249.0
5X,IncT5x_8,EK8RM_50_F,56,4372.0
5X,IncT5x_8,EK8RM_50_F,57,179.0
5X,IncT5x_8,EK8RM_50_F,60,207.0
5X,IncT5x_8,EK8RM_50_F,66,993.0
5X,IncT5x_8,EK8RM_50_F,68,249.0
5X,IncT5x_8,EK8RM_50_F,75,4372.0
5X,IncT5x_8,EK8RM_50_F,76,179.0
5X,IncT5x_8,EK8RM_50_F,79,207.0
5X,IncT5x_8,EK8RM_50_F,85,993.0
5X,IncT5x_8,EK8RM_50_F,87,249.0
5X,IncT5x_8,EK8RM_50_F,94,4372.0
5X,IncT5x_8,EK8RM_50_F,95,179.0
5X,IncT5x_9,EK8A_16,14,196.0
5X,IncT5x_9,EK8A_16,19,54.0
5X,IncT5x_9,EK8A_16,33,196.0
5X,IncT5x_9,EK8A_16,38,54.0
5X,IncT5x_9,EK8A_16,52,196.0
5X,IncT5x_9,EK8A_16,57,54.0
5X,IncT5x_9,EK8A_16,71,196.0
5X,IncT5x_9,EK8A_16,76,54.0
5X,IncT5x_9,EK8A_16,90,196.0
5X,IncT5x_9,EK8A_16,95,54.0
5X,IncT5x_9,EK8A_24,4,407.0
5X,IncT5x_9,EK8A_24,8,1438.0
5X,IncT5x_9,EK8A_24,19,155.0
5X,IncT5x_9,EK8A_24,23,407.0
5X,IncT5x_9,EK8A_24,27,1438.0
5X,IncT5x_9,EK8A_24,38,155.0
5X,IncT5x_9,EK8A_24,42,407.0
5X,IncT5x_9,EK8A_24,46,1438.0
5X,IncT5x_9,EK8A_24,57,155.0
5X,IncT5x_9,EK8A_24,61,407.0
5X,IncT5x_9,EK8A_24,65,1438.0
5X,IncT5x_9,EK8A_24,76,155.0
5X,IncT5x_9,EK8A_24,80,407.0
5X,IncT5x_9,EK8A_24,84,1438.0
5X,IncT5x_9,EK8A_24,95,155.0
5X,IncT5x_9,EK8A_30,2,283.0
5X,IncT5x_9,EK8A_30,13,405.0
5X,IncT5x_9,EK8A_30,14,538.0
5X,IncT5x_9,EK8A_30,19,24.0
5X,IncT5x_9,EK8A_30,21,283.0
5X,IncT5x_9,EK8A_30,32,405.0
5X,IncT5x_9,EK8A_30,33,538.0
5X,IncT5x_9,EK8A_30,38,24.0
5X,IncT5x_9,EK8A_30,40,283.0
5X,IncT5x_9,EK8A_30,51,405.0
5X,IncT5x_9,EK8A_30,52,538.0
5X,IncT5x_9,EK8A_30,57,24.0
5X,IncT5x_9,EK8A_30,59,283.0
5X,IncT5x_9,EK8A_30,70,405.0
5X,IncT5x_9,EK8A_30,71,538.0
5X,IncT5x_9,EK8A_30,76,24.0
5X,IncT5x_9,EK8A_30,78,283.0
5X,IncT5x_9,EK8A_30,89,405.0
5X,IncT5x_9,EK8A_30,90,538.0
5X,IncT5x_9,EK8A_30,95,24.0
5X,IncT5x_9,EK8A_36,4,1798.0
5X,IncT5x_9,EK8A_36,15,371.0
5X,IncT5x_9,EK8A_36,16,269.0
5X,IncT5x_9,EK8A_36,17,1754.0
5X,IncT5x_9,EK8A_36,19,58.0
5X,IncT5x_9,EK8A_36,23,1798.0
5X,IncT5x_9,EK8A_36,34,371.0
5X,IncT5x_9,EK8A_36,35,269.0
5X,IncT5x_9,EK8A_36,36,1754.0
5X,IncT5x_9,EK8A_36,38,58.0
5X,IncT5x_9,EK8A_36,42,1798.0
5X,IncT5x_9,EK8A_36,53,371.0
5X,IncT5x_9,EK8A_36,54,269.0
5X,IncT5x_9,EK8A_36,55,1754.0
5X,IncT5x_9,EK8A_36,57,58.0
5X,IncT5x_9,EK8A_36,61,1798.0
5X,IncT5x_9,EK8A_36,72,371.0
5X,IncT5x_9,EK8A_36,73,269.0
5X,IncT5x_9,EK8A_36,74,1754.0
5X,IncT5x_9,EK8A_36,76,58.0
5X,IncT5x_9,EK8A_36,80,1798.0
5X,IncT5x_9,EK8A_36,91,371.0
5X,IncT5x_9,EK8A_36,92,269.0
5X,IncT5x_9,EK8A_36,93,1754.0
5X,IncT5x_9,EK8A_36,95,58.0
5X,IncT5x_9,EK8A_46,16,8200.0
5X,IncT5x_9,EK8A_46,18,673.0
5X,IncT5x_9,EK8A_46,19,627.0
5X,IncT5x_9,EK8A_46,35,8200.0
5X,IncT5x_9,EK8A_46,37,673.0
5X,IncT5x_9,EK8A_46,38,627.0
5X,IncT5x_9,EK8A_46,54,8200.0
5X,IncT5x_9,EK8A_46,56,673.0
5X,IncT5x_9,EK8A_46,57,627.0
5X,IncT5x_9,EK8A_46,73,8200.0
5X,IncT5x_9,EK8A_46,75,673.0
5X,IncT5x_9,EK8A_46,76,627.0
5X,IncT5x_9,EK8A_46,92,8200.0
5X,IncT5x_9,EK8A_46,94,673.0
5X,IncT5x_9,EK8A_46,95,627.0
5X,IncT5x_9,EK8A_54,18,1902.0
5X,IncT5x_9,EK8A_54,19,98.0
5X,IncT5x_9,EK8A_54,37,1902.0
5X,IncT5x_9,EK8A_54,38,98.0
5X,IncT5x_9,EK8A_54,56,1902.0
5X,IncT5x_9,EK8A_54,57,98.0
5X,IncT5x_9,EK8A_54,75,1902.0
5X,IncT5x_9,EK8A_54,76,98.0
5X,IncT5x_9,EK8A_54,94,1902.0
5X,IncT5x_9,EK8A_54,95,98.0
5X,IncT5x_9,EK8A_60,5,1561.0
5X,IncT5x_9,EK8A_60,10,2723.0
5X,IncT5x_9,EK8A_60,15,589.0
5X,IncT5x_9,EK8A_60,17,361.0
5X,IncT5x_9,EK8A_60,18,1897.0
5X,IncT5x_9,EK8A_60,19,3419.0
5X,IncT5x_9,EK8A_60,24,1561.0
5X,IncT5x_9,EK8A_60,29,2723.0
5X,IncT5x_9,EK8A_60,34,589.0
5X,IncT5x_9,EK8A_60,36,361.0
5X,IncT5x_9,EK8A_60,37,1897.0
5X,IncT5x_9,EK8A_60,38,3419.0
5X,IncT5x_9,EK8A_60,43,1561.0
5X,IncT5x_9,EK8A_60,48,2723.0
5X,IncT5x_9,EK8A_60,53,589.0
5X,IncT5x_9,EK8A_60,55,361.0
5X,IncT5x_9,EK8A_60,56,1897.0
5X,IncT5x_9,EK8A_60,57,3419.0
5X,IncT5x_9,EK8A_60,62,1561.0
5X,IncT5x_9,EK8A_60,67,2723.0
5X,IncT5x_9,EK8A_60,72,589.0
5X,IncT5x_9,EK8A_60,74,361.0
5X,IncT5x_9,EK8A_60,75,1897.0
5X,IncT5x_9,EK8A_60,76,3419.0
5X,IncT5x_9,EK8A_60,81,1561.0
5X,IncT5x_9,EK8A_60,86,2723.0
5X,IncT5x_9,EK8A_60,91,589.0
5X,IncT5x_9,EK8A_60,93,361.0
5X,IncT5x_9,EK8A_60,94,1897.0
5X,IncT5x_9,EK8A_60,95,3419.0
5X,IncT5x_9,EK8A_80,10,316.0
5X,IncT5x_9,EK8A_80,17,9630.0
5X,IncT5x_9,EK8A_80,19,54.0
5X,IncT5x_9,EK8A_80,29,316.0
5X,IncT5x_9,EK8A_80,36,9630.0
5X,IncT5x_9,EK8A_80,38,54.0
5X,IncT5x_9,EK8A_80,48,316.0
5X,IncT5x_9,EK8A_80,55,9630.0
5X,IncT5x_9,EK8A_80,57,54.0
5X,IncT5x_9,EK8A_80,67,316.0
5X,IncT5x_9,EK8A_80,74,9630.0
5X,IncT5x_9,EK8A_80,76,54.0
5X,IncT5x_9,EK8A_80,86,316.0
5X,IncT5x_9,EK8A_80,93,9630.0
5X,IncT5x_9,EK8A_80,95,54.0
5X,IncT5x_9,EK8A_100,7,175.0
